average_heartrate,average_speed,average_temp,average_watts,commute,distance,elapsed_time,elev_high,elev_low,has_heartrate,kilojoules,location_country,max_heartrate,max_speed,max_watts,moving_time,timezone,total_elevation_gain,weighted_average_watts,type_Hike,type_NordicSki,type_Ride,type_Run,type_Swim,type_Walk,type_Workout,athlete.sex_F,athlete.sex_M,distance_meters,calories,average_speed_mph,max_speed_mph
140.4,5.787000000000001,14.0,83.3,0,10427.3,31.05,12.2,-23.0,1.0,150.2,United Kingdom,171.0,12.1,,30.033333333333335,(GMT+00:00) Europe/London,32.0,,0,0,1,0,0,0,0,0,1,6.4792218283,35.8987012,12.945171780000003,27.066974000000002
129.5,1.962,,,0,5058.7,47.71666666666667,193.8,95.1,1.0,,United States,183.0,4.5,,42.96666666666667,(GMT-08:00) America/Los_Angeles,111.1,,0,0,0,1,0,0,0,1,0,3.1433294777,,4.38887628,10.066230000000001
146.2,3.364,,,0,16825.5,85.6,625.0,570.0,1.0,,France,187.0,6.1,,83.36666666666666,(GMT+01:00) Europe/Paris,155.3,,0,0,0,1,0,0,0,0,1,10.4548777605,,7.525066160000001,13.645334
149.0,7.712000000000001,7.0,120.6,0,67430.1,187.15,188.8,124.0,1.0,1054.9,Netherlands,189.0,12.6,,145.73333333333332,(GMT+01:00) Europe/Amsterdam,176.0,,0,0,1,0,0,0,0,1,0,41.8991086671,252.1274294,17.251281280000004,28.185444
123.4,6.489,30.0,124.1,0,45555.4,415.35,266.6,103.4,1.0,871.3,United States,156.0,16.8,,117.0,(GMT-08:00) America/Los_Angeles,321.0,,0,0,1,0,0,0,0,0,1,28.3068044534,208.24592779999998,14.51550366,37.580592
145.7,3.641,,148.8,0,21564.8,119.78333333333333,390.1,314.9,1.0,881.2,United States,176.0,11.8,,98.7,(GMT-05:00) America/New_York,436.5,,0,0,1,0,0,0,0,1,0,13.3997413408,210.61208720000002,8.14469854,26.395892000000003
134.4,3.542,,49.8,0,15748.1,79.18333333333334,15.5,0.4,1.0,221.6,Spain,161.0,6.7,,74.1,(GMT+01:00) Europe/Madrid,32.2,,0,0,1,0,0,0,0,0,1,9.785412645100001,52.9637296,7.92324148,14.987498000000002
99.4,4.415,,67.3,0,32903.8,194.18333333333334,148.7,91.5,1.0,501.8,Sweden,141.0,9.9,,124.21666666666667,(GMT+01:00) Europe/Stockholm,158.4,,0,0,1,0,0,0,0,1,0,20.445467109800003,119.9332108,9.8760901,22.145706
123.4,5.013999999999999,10.0,86.5,0,13724.2,45.61666666666667,38.0,33.2,1.0,236.8,France,158.0,8.3,242.0,45.61666666666667,(GMT+01:00) Europe/Paris,0.0,88.0,0,0,1,0,0,0,0,1,0,8.5278198782,56.596620800000004,11.21601716,18.566602000000003
141.5,1.536,,,0,6588.8,82.03333333333333,36.1,14.9,1.0,,Australia,199.0,3.3,,71.48333333333333,(GMT+10:00) Australia/Melbourne,46.0,,0,0,0,0,0,1,0,1,0,4.0940892448,,3.4359398400000005,7.381902
137.2,7.336,26.0,173.9,0,34470.0,97.23333333333333,31.0,-2.6,1.0,817.3,United States,166.0,15.0,,78.31666666666666,(GMT-08:00) America/Los_Angeles,172.0,,0,0,1,0,0,0,0,0,1,21.41865837,195.3396038,16.410191840000003,33.554100000000005
147.3,3.1639999999999997,,,0,2534.5,13.916666666666666,76.4,37.6,1.0,,United Kingdom,162.0,4.3,,13.35,(GMT+00:00) Europe/London,9.0,,0,0,0,1,0,0,0,1,0,1.5748647995,,7.07767816,9.618842
150.6,2.7060000000000004,,,0,12300.9,87.51666666666667,41.8,4.0,1.0,,Australia,164.0,10.4,,75.76666666666667,(GMT+10:00) Australia/Sydney,120.9,,0,0,0,1,0,0,0,0,1,7.6434225339,,6.053159640000001,23.264176000000003
147.1,4.026,,,0,17216.6,72.1,882.9,762.3,1.0,,Norge,169.0,9.9,,71.26666666666667,(GMT+01:00) Europe/Oslo,617.3,,0,1,0,0,0,0,0,1,0,10.697895958599998,,9.00592044,22.145706
152.1,3.245,,,0,11816.5,61.56666666666667,25.2,4.6,1.0,,Turkey,167.0,6.0,,60.68333333333333,(GMT+02:00) Europe/Istanbul,212.0,,0,0,0,1,0,0,0,1,0,7.3424304215000005,,7.258870300000001,13.42164
143.6,2.909,,,0,10150.6,63.43333333333333,21.8,-2.9,1.0,,France,167.0,4.6,,58.15,(GMT+01:00) Europe/Paris,35.1,,0,0,0,1,0,0,0,0,1,6.307288472600001,,6.50725846,10.289924
135.3,2.6260000000000003,,,0,4724.2,37.06666666666667,301.8,280.1,1.0,,United States,168.0,7.3,,29.983333333333334,(GMT-05:00) America/New_York,20.9,,0,0,0,1,0,0,0,0,1,2.9354808782,,5.8742044400000015,16.329662
131.1,7.106,14.0,111.5,0,2849.6,6.983333333333333,0.0,-4.4,1.0,44.7,Netherlands,144.0,8.7,,6.683333333333334,(GMT+01:00) Europe/Amsterdam,4.0,,0,0,1,0,0,0,0,0,1,1.7706588016,10.6835682,15.895695640000001,19.461378
122.4,5.643,22.0,153.8,0,23679.9,81.78333333333333,285.4,18.4,1.0,645.5,United States,153.0,14.6,,69.93333333333334,(GMT-08:00) America/Los_Angeles,403.0,,0,0,1,0,0,0,0,0,1,14.714003142900001,154.278373,12.62305242,32.659324
136.8,8.096,9.0,124.7,0,54431.9,112.05,125.2,-0.8,1.0,838.2,South Africa,178.0,12.2,390.0,112.05,(GMT+02:00) Africa/Johannesburg,274.0,146.0,0,0,1,0,0,0,0,1,0,33.822404134900005,200.3348292,18.11026624,27.290668
94.6,1.1420000000000001,,,0,2838.1,78.68333333333334,78.3,51.3,1.0,,Australia,117.0,2.8,,41.43333333333333,(GMT+10:00) Australia/Brisbane,39.3,,0,0,0,1,0,0,0,1,0,1.7635130351,,2.5545854800000005,6.263432
152.6,2.6310000000000002,,,0,4894.0,31.0,68.1,36.1,1.0,,United States,175.0,3.4,,31.0,(GMT-08:00) America/Los_Angeles,29.4,,0,0,0,1,0,0,0,1,0,3.040989674,,5.885389140000001,7.605596
149.8,4.646,15.0,172.2,0,25592.5,95.08333333333333,263.4,13.4,1.0,948.4,South Africa,177.0,14.1,,91.8,(GMT+02:00) Africa/Johannesburg,697.0,,0,0,1,0,0,0,0,0,1,15.9024373175,226.67329039999998,10.39282324,31.540854000000003
133.0,7.242000000000001,11.0,134.6,0,16032.9,39.15,32.8,-6.0,1.0,298.0,United Kingdom,133.0,10.2,,36.9,(GMT+00:00) Europe/London,64.0,,0,0,1,0,0,0,0,1,0,9.9623791059,71.223788,16.199919480000002,22.816788
146.3,2.1830000000000003,,,0,2967.1,26.366666666666667,1620.8,1617.2,1.0,,United States,175.0,4.3,,22.65,(GMT-07:00) America/Denver,0.0,,0,0,0,1,0,0,0,1,0,1.8436698941,,4.883240020000001,9.618842
112.7,2.964,,,0,11056.3,429.3833333333333,47.2,3.5,1.0,,Hong Kong,162.0,4.7,,62.166666666666664,(GMT+08:00) Asia/Hong_Kong,44.0,,0,0,0,1,0,0,0,0,1,6.8700641873,,6.63029016,10.513618000000001
114.5,1.06,,16.0,0,9303.2,190.66666666666666,472.8,-68.8,1.0,140.4,Norway,155.0,10.9,,146.28333333333333,(GMT+01:00) Europe/Oslo,525.0,,0,0,1,0,0,0,0,0,1,5.7807386872,33.5564424,2.3711564000000003,24.382646
141.7,3.51,,,0,14194.0,67.71666666666667,191.8,132.0,1.0,,France,163.0,5.5,,67.4,(GMT+01:00) Europe/Paris,101.0,,0,0,0,1,0,0,0,0,1,8.819739974,,7.8516594,12.303170000000001
161.4,6.502999999999999,,127.9,0,67845.7,188.46666666666667,93.9,14.0,1.0,1334.6,United Kingdom,177.0,13.2,,173.88333333333333,(GMT+00:00) Europe/London,296.6,,0,0,1,0,0,0,0,0,1,42.1573504547,318.9774076,14.546820819999999,29.527608
155.7,8.413,22.0,,0,59018.0,117.5,341.4,248.2,1.0,,Canada,185.0,15.3,,116.91666666666667,(GMT-05:00) America/Toronto,460.0,,0,0,1,0,0,0,0,0,0,36.672073678000004,,18.819376220000002,34.225182000000004
132.3,7.593999999999999,8.0,,0,50334.5,110.76666666666667,192.0,12.2,1.0,,United Kingdom,174.0,15.5,,110.46666666666667,(GMT+00:00) Europe/London,418.0,,0,0,1,0,0,0,0,1,0,31.276398599500002,,16.98732236,34.67257
162.6,6.655,17.0,118.8,0,63756.7,187.11666666666667,387.4,218.6,1.0,1138.5,United States,182.0,16.5,484.0,159.66666666666666,(GMT-05:00) America/New_York,614.0,135.0,0,0,1,0,0,0,0,1,0,39.6165644357,272.108331,14.8868357,36.909510000000004
171.7,2.71,,,0,3278.9,20.6,37.0,35.8,1.0,,United States,192.0,3.4,,20.166666666666668,(GMT-06:00) America/Chicago,0.0,,0,0,0,1,0,0,0,0,1,2.0374133719,,6.0621074,7.605596
151.3,8.562000000000001,,196.3,0,32724.3,63.7,195.1,131.8,1.0,750.3,Sweden,181.0,12.5,,63.7,(GMT+01:00) Europe/Stockholm,217.8,,0,0,1,0,0,0,0,0,1,20.3339310153,179.32620179999998,19.152680280000006,27.961750000000002
147.8,5.048,,191.4,0,21880.1,73.26666666666667,255.9,149.1,1.0,829.4,United States,192.0,14.9,,72.23333333333333,(GMT-06:00) America/Chicago,370.1,,0,0,1,0,0,0,0,0,1,13.595659617099999,198.2315764,11.292073120000001,33.330406
162.2,2.378,,,0,9743.5,80.05,190.4,64.3,1.0,,United Kingdom,179.0,5.0,,68.28333333333333,(GMT+00:00) Europe/London,172.0,,0,0,0,1,0,0,0,1,0,6.0543283385,,5.31944332,11.184700000000001
159.1,2.57,,,0,18982.3,141.43333333333334,150.5,3.0,1.0,,Canada,171.0,3.4,,123.11666666666666,(GMT-08:00) America/Vancouver,194.2,,0,0,0,1,0,0,0,1,0,11.7950507333,,5.7489358,7.605596
157.2,7.419,,124.8,0,53395.8,129.45,231.8,165.5,1.0,898.4,United States,181.0,13.1,,119.95,(GMT-06:00) America/Chicago,477.9,,0,0,1,0,0,0,0,1,0,33.1786016418,214.7229904,16.59585786,29.303914000000002
147.3,3.0869999999999997,,,0,10114.3,54.6,92.5,76.5,1.0,,Brazil,182.0,5.3,,54.6,(GMT-04:00) America/Porto_Velho,11.3,,0,0,0,1,0,0,0,0,1,6.2847327053,,6.90543378,11.855782
151.7,3.753,12.0,140.8,0,23938.3,125.61666666666666,1929.2,1382.8,1.0,898.0,United States,172.0,10.3,,106.3,(GMT-07:00) America/Denver,717.0,,0,0,1,0,0,0,0,0,1,14.8745654093,214.627388,8.395235820000002,23.040482000000004
136.7,3.323,,,0,13330.5,67.98333333333333,152.8,106.3,1.0,,United States,174.0,6.4,,66.85,(GMT-05:00) America/New_York,135.6,,0,0,0,1,0,0,0,0,1,8.2831861155,,7.433351620000001,14.316416000000002
143.0,3.263,,,0,9978.2,51.016666666666666,21.0,-7.6,1.0,,Denmark,152.0,4.8,,50.96666666666667,(GMT+01:00) Europe/Copenhagen,63.0,,0,0,0,1,0,0,0,0,1,6.2001641122,,7.29913522,10.737312000000001
143.2,9.017000000000001,21.0,176.3,0,25518.0,47.166666666666664,45.2,-0.4,1.0,499.0,United Kingdom,173.0,15.8,,47.166666666666664,(GMT+00:00) Europe/London,98.0,,0,0,1,0,0,0,0,0,1,15.856145178,119.263994,20.170487980000004,35.343652000000006
133.4,7.207000000000001,15.0,108.6,0,26638.2,64.73333333333333,48.6,-3.2,1.0,401.6,United States,155.0,10.8,,61.6,(GMT-08:00) America/Los_Angeles,91.0,,0,0,1,0,0,0,0,0,1,16.552204972200002,95.9848096,16.121626580000004,24.158952000000003
121.9,5.21,,136.3,0,19239.0,61.55,401.7,295.9,1.0,503.3,Germany,143.0,13.7,,61.55,(GMT+01:00) Europe/Berlin,176.5,,0,0,1,0,0,0,0,1,0,11.954556669,120.2917198,11.6544574,30.646078
139.9,8.927,15.0,198.8,0,47776.3,97.48333333333333,103.6,40.2,1.0,1063.9,Finland,171.0,15.9,,89.2,(GMT+02:00) Europe/Helsinki,323.0,,0,0,1,0,0,0,0,0,1,29.686807307300004,254.27848340000003,19.96916338,35.567346
89.3,6.813,,176.0,0,32295.3,80.3,298.0,82.4,1.0,834.1,United Kingdom,139.0,16.0,,79.0,(GMT+00:00) Europe/London,652.0,,0,0,1,0,0,0,0,0,1,20.0673628563,199.3549046,15.24027222,35.79104
163.1,3.242,29.0,141.6,0,12022.8,81.4,710.4,204.8,1.0,525.1,Indonesia,181.0,9.9,,61.8,(GMT+07:00) Asia/Jakarta,581.0,,0,0,1,0,0,0,0,0,1,7.470619258799999,125.5020506,7.25215948,22.145706
134.3,6.648,-3.0,98.1,0,58785.6,180.01666666666668,-0.4,-102.2,1.0,867.8,Netherlands,152.0,9.5,,147.38333333333333,(GMT+01:00) Europe/Amsterdam,154.0,,0,0,1,0,0,0,0,0,1,36.5276670576,207.4094068,14.87117712,21.25093
156.8,7.0,12.0,94.4,0,16211.0,38.6,94.8,92.6,1.0,,United Kingdom,175.0,9.4,,38.6,(GMT+00:00) Europe/London,0.0,,0,0,1,0,0,0,0,1,0,10.073045281,,15.65858,21.027236000000002
140.8,3.01,,,0,11075.5,61.78333333333333,205.6,95.6,1.0,,Norway,160.0,12.3,,61.333333333333336,(GMT+01:00) Europe/Oslo,131.3,,0,0,0,1,0,0,0,0,1,6.8819945105,,6.7331894,27.514362000000002
160.1,8.241,,122.7,0,77449.0,157.1,14.0,-9.0,1.0,1153.2,Netherlands,174.0,15.3,,156.63333333333333,(GMT+01:00) Europe/Amsterdam,83.9,,0,0,1,0,0,0,0,0,1,48.124562579,275.62171920000003,18.43462254,34.225182000000004
84.3,3.319,,,0,6216.3,31.216666666666665,31.4,0.8,1.0,,Sweden,125.0,5.2,,31.216666666666665,(GMT+01:00) Europe/Stockholm,71.0,,0,0,0,1,0,0,0,0,1,3.8626285473000004,,7.42440386,11.632088000000001
138.3,4.97,16.0,191.4,0,37378.9,198.06666666666666,897.5,800.7,1.0,1439.2,Brazil,187.0,14.8,,125.35,(GMT-03:00) America/Sao_Paulo,503.6,,0,0,1,0,0,0,0,0,1,23.226164471900002,343.9774352,11.1175918,33.106712
113.3,3.5060000000000002,38.0,70.6,0,1483.2,35.36666666666667,21.2,0.2,1.0,29.9,United States,146.0,8.1,,7.05,(GMT-05:00) America/New_York,22.0,,0,0,1,0,0,0,0,1,0,0.9216174672,7.146279399999999,7.842711640000001,18.119214
135.6,8.783999999999999,4.0,192.5,0,56039.3,106.33333333333333,107.2,1.4,1.0,1227.9,Spain,165.0,15.2,,106.33333333333333,(GMT+01:00) Europe/Madrid,382.0,,0,0,1,0,0,0,0,0,1,34.8211958803,293.4754674,19.64928096,34.001488
112.9,9.008,8.0,219.3,0,55659.0,127.58333333333333,62.4,-11.6,1.0,1354.8,Norway,147.0,15.8,988.0,102.98333333333333,(GMT+01:00) Europe/Oslo,623.0,255.0,0,0,1,0,0,0,0,0,1,34.584888489,323.8053288,20.150355519999998,35.343652000000006
124.8,6.971,9.0,136.3,0,13928.2,33.3,33.8,1.8,1.0,272.3,Sweden,167.0,12.2,,33.3,(GMT+01:00) Europe/Stockholm,70.0,,0,0,1,0,0,0,0,0,1,8.6545795622,65.0813338,15.593708740000002,27.290668
151.7,8.167,3.0,231.0,0,36442.2,74.36666666666666,733.8,598.4,1.0,1030.7,Germany,179.0,17.8,760.0,74.36666666666666,(GMT+01:00) Europe/Berlin,403.0,258.0,0,0,1,0,0,0,0,0,1,22.6441262562,246.3434842,18.26908898,39.81753200000001
135.8,9.374,9.0,,0,35246.1,67.28333333333333,18.6,-5.0,1.0,,Australia,161.0,13.4,,62.666666666666664,(GMT+08:00) Australia/Perth,44.0,,0,0,1,0,0,0,0,1,0,21.9009044031,,20.969075560000004,29.974996000000004
125.7,6.893,16.0,147.9,0,32146.7,78.46666666666667,36.6,-11.4,1.0,690.0,Sweden,157.0,11.8,,77.73333333333333,(GMT+01:00) Europe/Stockholm,225.0,,0,0,1,0,0,0,0,0,1,19.975027125700002,164.91414,15.41922742,26.395892000000003
118.1,6.781000000000001,15.0,110.3,0,52709.2,200.95,24.0,5.2,1.0,857.1,United Kingdom,206.0,14.9,,129.55,(GMT+00:00) Europe/London,144.0,,0,0,1,0,0,0,0,0,1,32.751968313199995,204.8520426,15.168690140000002,33.330406
145.2,5.292000000000001,22.0,91.6,0,73723.1,304.55,240.0,-6.6,1.0,1276.1,United States,169.0,15.1,,232.2,(GMT-08:00) America/Los_Angeles,939.0,,0,0,1,0,0,0,0,1,0,45.8093963701,304.9955566,11.837886480000002,33.777794
137.0,3.137,10.0,,0,3287.7,17.466666666666665,288.2,271.0,1.0,,United States,148.0,8.4,,17.466666666666665,(GMT-06:00) America/Chicago,31.0,,0,0,0,1,0,0,0,0,1,2.0428814367,,7.01728078,18.790296
159.4,2.803,,,0,11481.4,77.75,17.2,3.0,1.0,,United States,174.0,5.4,,68.26666666666667,(GMT-06:00) America/Chicago,6.0,,0,0,0,1,0,0,0,1,0,7.1342089994,,6.27014282,12.079476000000001
100.1,3.318,18.0,53.7,0,8630.8,50.333333333333336,0.0,-26.6,,139.6,Sweden,137.0,9.0,,43.35,(GMT+01:00) Europe/Stockholm,128.0,,0,0,1,0,0,0,0,0,1,5.362928826799999,33.3652376,7.4221669200000004,20.132460000000002
124.3,2.5660000000000003,,,0,1570.1,73.0,15.7,13.2,1.0,,United Kingdom,174.0,9.7,,10.2,(GMT+00:00) Europe/London,0.0,,0,0,0,1,0,0,0,1,0,0.9756146070999999,,5.739988040000001,21.698318
172.9,2.958,,,0,5010.9,28.233333333333334,43.9,34.2,1.0,,United Kingdom,190.0,4.2,,28.233333333333334,(GMT+00:00) Europe/London,0.0,,0,0,0,1,0,0,0,1,0,3.1136279438999996,,6.616868520000001,9.395148
122.0,9.046,14.0,213.8,0,62896.3,135.06666666666666,43.8,-11.8,1.0,1486.7,United Kingdom,165.0,14.6,,115.88333333333334,(GMT+00:00) Europe/London,192.0,,0,0,1,0,0,0,0,0,1,39.081936827300005,355.3302202,20.23535924,32.659324
161.0,6.7589999999999995,,146.4,0,40891.1,100.83333333333333,611.7,325.7,1.0,885.5,Australia,187.0,18.6,,100.83333333333333,(GMT+09:30) Australia/Adelaide,686.3,,0,0,1,0,0,0,0,1,0,25.4085436981,211.639813,15.11947746,41.60708400000001
175.9,2.6489999999999996,,,0,5380.3,33.85,82.0,66.7,1.0,,United Kingdom,193.0,3.7,,33.85,(GMT+00:00) Europe/London,23.0,,0,0,0,1,0,0,0,1,0,3.3431623913000004,,5.925654059999999,8.276678
141.6,5.603,,69.2,0,3484.9,16.733333333333334,1635.2,1628.3,1.0,43.0,United States,155.0,8.6,,10.366666666666667,(GMT-07:00) America/Denver,0.0,,0,0,1,0,0,0,0,1,0,2.1654157979,10.277258,12.53357482,19.237684
161.5,3.033,,,0,14129.3,80.28333333333333,29.3,0.0,1.0,,Australia,174.0,4.2,,77.63333333333334,(GMT+10:00) Australia/Brisbane,50.5,,0,0,0,1,0,0,0,0,1,8.7795372703,,6.78463902,9.395148
144.2,4.825,15.0,141.1,0,43643.7,152.25,122.8,51.6,1.0,1276.6,Netherlands,180.0,15.2,,150.75,(GMT+01:00) Europe/Amsterdam,651.0,,0,0,1,0,0,0,0,0,1,27.1189295127,305.1150596,10.793235500000002,34.001488
163.2,2.34,,,0,5092.3,36.266666666666666,65.3,37.8,1.0,,United States,178.0,3.5,,36.266666666666666,(GMT-05:00) America/New_York,12.1,,0,0,0,1,0,0,0,0,1,3.1642075433000003,,5.2344396,7.82929
167.4,3.3960000000000004,,,0,8774.9,43.06666666666667,6.3,1.8,1.0,,United States,182.0,4.3,,43.06666666666667,(GMT-05:00) America/New_York,0.0,,0,0,0,1,0,0,0,0,0,5.4524683879,,7.596648240000001,9.618842
113.4,6.235,11.0,,0,22028.3,59.833333333333336,39.6,7.0,1.0,,China,159.0,10.3,,58.88333333333333,(GMT+08:00) Asia/Shanghai,58.0,,0,0,1,0,0,0,0,0,1,13.6877467993,,13.947320900000001,23.040482000000004
141.1,2.059,,,0,8312.6,68.06666666666666,146.2,136.6,1.0,,United States,164.0,3.1,,67.28333333333333,(GMT-06:00) America/Chicago,0.0,,0,0,0,1,0,0,0,1,0,5.1652085746,,4.6058594600000005,6.934514000000001
161.7,7.942,9.0,175.8,0,56672.0,125.08333333333333,130.2,-4.8,1.0,1254.7,Netherlands,189.0,14.6,,118.93333333333334,(GMT+01:00) Europe/Amsterdam,303.0,,0,0,1,0,0,0,0,0,1,35.214337312,299.8808282,17.76577748,32.659324
150.0,3.738,24.0,,0,15858.4,70.71666666666667,4.8,-10.0,1.0,,Spain,165.0,6.7,,70.71666666666667,(GMT+01:00) Europe/Madrid,26.0,,0,0,0,1,0,0,0,0,1,9.8539498664,,8.36168172,14.987498000000002
130.3,7.66,15.0,195.0,0,65544.2,201.06666666666666,194.0,37.6,1.0,1668.7,United Kingdom,170.0,19.4,,142.61666666666667,(GMT+00:00) Europe/London,702.0,,0,0,1,0,0,0,0,0,1,40.7272650982,398.8293122,17.1349604,43.396636
143.8,1.99,9.0,,0,25645.1,218.81666666666666,426.8,26.8,1.0,,Canada,188.0,13.0,,214.78333333333333,(GMT-08:00) America/Vancouver,1086.2,,0,0,0,1,0,0,0,1,0,15.935121432099999,,4.451510600000001,29.08022
156.0,2.526,,,0,6755.8,46.86666666666667,166.9,34.8,1.0,,Australia,178.0,4.2,,44.583333333333336,(GMT+10:00) Australia/Sydney,195.2,,0,0,0,1,0,0,0,1,0,4.1978582018,,5.65051044,9.395148
156.7,3.261,,,0,11277.1,95.91666666666667,394.2,391.2,1.0,,United States,172.0,4.1,,57.63333333333333,(GMT-05:00) America/New_York,6.0,,0,0,0,1,0,0,0,1,0,7.0072629041,,7.294661340000001,9.171454
138.1,4.723,,121.9,1,10871.8,38.733333333333334,487.5,325.1,1.0,280.6,Germany,154.0,9.4,,38.36666666666667,(GMT+01:00) Europe/Berlin,203.3,,0,0,1,0,0,0,0,0,1,6.755421237799999,67.06508360000001,10.56506762,21.027236000000002
119.2,6.83,26.0,99.8,0,12846.7,34.2,67.0,56.0,1.0,187.8,New Zealand,135.0,13.2,,31.35,(GMT+12:00) Pacific/Auckland,37.0,,0,0,1,0,0,0,0,1,0,7.9825668257,44.8853268,15.2783002,29.527608
144.0,3.7960000000000003,,,0,19831.9,87.66666666666667,23.7,3.1,1.0,,United Kingdom,214.0,5.0,,87.08333333333333,(GMT+00:00) Europe/London,74.4,,0,0,0,1,0,0,0,0,1,12.322967534900002,,8.49142424,11.184700000000001
148.0,3.637,,,0,14127.9,64.86666666666666,34.8,0.3,1.0,,France,168.0,4.7,,64.73333333333333,(GMT+01:00) Europe/Paris,88.7,,0,0,0,1,0,0,0,0,1,8.7786673509,,8.13575078,10.513618000000001
150.8,7.732,30.0,138.0,0,16577.9,35.733333333333334,59.0,48.6,1.0,295.8,Thailand,178.0,13.4,,35.733333333333334,(GMT+07:00) Asia/Bangkok,44.0,,0,0,1,0,0,0,0,1,0,10.3010263009,70.6979748,17.29602008,29.974996000000004
130.2,4.882,12.0,174.4,0,25401.4,88.85,278.6,234.2,1.0,907.5,United States,178.0,11.0,,86.71666666666667,(GMT-06:00) America/Chicago,285.0,,0,0,1,0,0,0,0,0,1,15.783693319400001,216.897945,10.92074108,24.606340000000003
136.9,2.883,,,0,4618.1,26.7,61.4,35.6,1.0,,Canada,150.0,5.7,,26.7,(GMT-08:00) America/Vancouver,43.0,,0,0,0,1,0,0,0,1,0,2.8695534151000004,,6.44909802,12.750558000000002
159.6,7.289,18.0,105.2,0,8280.5,49.13333333333333,108.6,99.4,1.0,119.5,France,182.0,18.0,,18.933333333333334,(GMT+01:00) Europe/Paris,18.0,,0,0,1,0,0,0,0,0,1,5.1452625655,28.561217,16.30505566,40.264920000000004
130.6,2.589,,,0,5408.6,35.916666666666664,379.6,347.2,1.0,,United States,144.0,3.2,,34.81666666666667,(GMT-07:00) America/Phoenix,40.0,,0,0,0,1,0,0,0,1,0,3.3607471906,,5.791437660000001,7.158208000000001
143.3,3.719,9.0,114.8,0,31287.5,171.86666666666667,269.2,-2.4,1.0,966.0,United Kingdom,184.0,11.5,,140.21666666666667,(GMT+00:00) Europe/London,837.0,,0,0,1,0,0,0,0,1,0,19.4411451625,230.879796,8.31917986,25.72481
122.2,8.019,6.0,149.4,0,47423.8,108.23333333333333,7.6,-30.6,1.0,883.6,United Kingdom,156.0,11.9,,98.56666666666666,(GMT+00:00) Europe/London,127.0,,0,0,1,0,0,0,0,0,1,29.4677740298,211.18570160000002,17.938021860000003,26.619586
108.7,4.878,,39.3,0,3404.5,13.366666666666667,19.3,3.8,1.0,27.5,United States,134.0,7.4,,11.633333333333333,(GMT-08:00) America/Los_Angeles,0.0,,0,0,1,0,0,0,0,0,1,2.1154575695,6.572665,10.911793320000001,16.553356
166.0,3.4619999999999997,21.0,86.4,0,3171.2,17.033333333333335,355.2,325.2,1.0,79.2,Poland,186.0,12.4,,15.266666666666667,(GMT+01:00) Europe/Warsaw,68.0,,0,0,1,0,0,0,0,0,1,1.9704917151999999,18.9292752,7.74428628,27.738056000000004
147.4,4.7860000000000005,13.0,214.2,0,31015.7,115.23333333333333,512.0,176.6,1.0,1388.0,United States,169.0,12.2,,108.01666666666667,(GMT-08:00) America/Los_Angeles,920.0,,0,0,1,0,0,0,0,0,1,19.2722565247,331.740328,10.705994840000002,27.290668
105.0,6.882999999999999,,122.1,0,46713.8,121.46666666666667,11.9,-11.1,1.0,828.4,United Arab Emirates,126.0,11.1,,113.11666666666666,(GMT+04:00) Asia/Dubai,235.8,,0,0,1,0,0,0,0,0,1,29.026600619800003,197.9925704,15.39685802,24.830034
113.9,6.936,,92.6,0,12512.3,30.066666666666666,8.0,3.2,1.0,,Australia,144.0,9.8,,30.066666666666666,(GMT+10:00) Australia/Brisbane,0.0,,0,0,1,0,0,0,0,0,1,7.7747803633,,15.515415840000001,21.922012000000002
143.7,6.165,17.0,159.0,0,16503.4,44.61666666666667,1596.0,1589.6,1.0,,United States,172.0,10.5,,44.61666666666667,(GMT-07:00) America/Denver,0.0,,0,0,1,0,0,0,0,1,0,10.254734161400002,,13.790735100000001,23.48787
169.9,2.6319999999999997,,,0,5222.5,35.25,4.4,0.1,1.0,,United States,183.0,3.3,,33.06666666666667,(GMT-08:00) America/Los_Angeles,0.0,,0,0,0,1,0,0,0,0,1,3.2451100475,,5.8876260799999995,7.381902
160.4,3.0380000000000003,,,0,3216.8,17.65,41.5,9.0,1.0,,United Kingdom,185.0,3.9,,17.65,(GMT+00:00) Europe/London,66.1,,0,0,0,1,0,0,0,0,1,1.9988262328000002,,6.795823720000001,8.724066
153.2,6.846,,216.5,0,14855.9,37.45,317.0,207.6,1.0,469.8,United States,167.0,17.9,,36.166666666666664,(GMT-05:00) America/New_York,299.0,,0,0,1,0,0,0,0,0,1,9.2310254389,112.2850188,15.314091240000002,40.041226
117.5,8.791,27.0,138.2,0,41210.3,85.9,54.2,33.0,1.0,647.8,Singapore,161.0,13.6,613.0,78.13333333333334,(GMT+08:00) Asia/Singapore,85.0,166.0,0,0,1,0,0,0,0,0,1,25.606885321300002,154.8280868,19.664939540000002,30.422384
175.5,3.278,,,0,1934.2,9.883333333333333,137.6,122.9,1.0,,United States,208.0,4.1,,9.833333333333334,(GMT-08:00) America/Los_Angeles,22.0,,0,0,0,1,0,0,0,1,0,1.2018557882,,7.332689320000001,9.171454
145.4,7.376,28.0,175.7,0,31349.2,75.43333333333334,450.8,69.2,1.0,746.6,Spain,192.0,17.1,,70.83333333333333,(GMT+01:00) Europe/Madrid,517.0,,0,0,1,0,0,0,0,0,1,19.4794837532,178.4418796,16.49966944,38.25167400000001
